Id-Municipio,Anos,Area-Total-Km,Area-Desmatada-Km,Area-Floresta,Area-Reflorestamento,Municipio,Nome-Regiao,Estado
1200385,2018,1988,1483.9,504.1,12.8,Plácido de Castro,Norte,Acre
1200393,2018,6661,221.1,6436.9,5.0,Porto Walter,Norte,Acre
1200401,2018,9113,2799.3,6025.4,37.0,Rio Branco,Norte,Acre
1200427,2018,3246,521.0,2723.7,10.9,Rodrigues Alves,Norte,Acre
1200435,2018,6350,97.2,2049.5,3.4,Santa Rosa do Purus,Norte,Acre
1200450,2018,2384,1726.6,657.4,9.1,Senador Guiomard,Norte,Acre
1200500,2018,24599,2002.3,3581.7,54.8,Sena Madureira,Norte,Acre
1200609,2018,21156,1616.1,19524.7,48.4,Tarauacá,Norte,Acre
1200708,2018,5511,1435.8,3907.7,26.4,Xapuri,Norte,Acre
1200807,2018,2703,1348.4,1354.6,14.1,Porto Acre,Norte,Acre
1300029,2018,6027,344.3,5155.4,5.8,Alvarães,Norte,Amazonas
1300060,2018,4903,117.1,1919.7,0.4,Amaturá,Norte,Amazonas
1300086,2018,2473,201.9,1905.6,0.3,Anamã,Norte,Amazonas
1300102,2018,5852,83.5,4434.1,0.1,Anori,Norte,Amazonas
1300144,2018,54490,2621.9,51038.9,161.7,Apuí,Norte,Amazonas
1300201,2018,80005,245.5,71430.4,0.7,Atalaia do Norte,Norte,Amazonas
1300300,2018,7636,1344.6,4786.5,14.1,Autazes,Norte,Amazonas
1300409,2018,124163,210.3,77743.9,1.2,Barcelos,Norte,Amazonas
1300508,2018,5760,808.1,2429.7,1.6,Barreirinha,Norte,Amazonas
1300607,2018,9146,192.7,8008.1,0.1,Benjamin Constant,Norte,Amazonas
1300631,2018,17411,226.3,15693.3,2.1,Beruri,Norte,Amazonas
1300680,2018,2588,210.2,986.6,0.6,Boa Vista do Ramos,Norte,Amazonas
1300706,2018,22595,2622.3,18884.6,114.3,Boca do Acre,Norte,Amazonas
1300805,2018,44452,555.9,41395.7,4.2,Borba,Norte,Amazonas
1300839,2018,9550,249.4,8436.9,0.9,Caapiranga,Norte,Amazonas
1300904,2018,30278,1153.2,26458.3,45.2,Canutama,Norte,Amazonas
1301001,2018,26469,298.6,24862.5,1.9,Carauari,Norte,Amazonas
1301100,2018,6127,1129.7,4565.1,0.9,Careiro,Norte,Amazonas
1301159,2018,2641,567.0,662.8,4.2,Careiro da Várzea,Norte,Amazonas
1301209,2018,58828,787.5,51212.0,2.0,Coari,Norte,Amazonas
1301308,2018,18944,272.2,16111.2,2.0,Codajás,Norte,Amazonas
1301407,2018,15608,390.5,14813.8,4.2,Eirunepé,Norte,Amazonas
1301506,2018,7793,317.8,7411.4,12.5,Envira,Norte,Amazonas
1301605,2018,12392,105.8,11254.9,0.1,Fonte Boa,Norte,Amazonas
1301654,2018,7984,512.9,7257.0,12.4,Guajará,Norte,Amazonas
1301704,2018,33428,829.0,28693.5,48.6,Humaitá,Norte,Amazonas
1301803,2018,12595,249.6,12205.0,7.6,Ipixuna,Norte,Amazonas
1301852,2018,2229,496.3,1181.5,1.2,Iranduba,Norte,Amazonas
1301902,2018,8927,1790.0,3548.2,5.0,Itacoatiara,Norte,Amazonas
1301951,2018,26042,135.9,24940.8,0.9,Itamarati,Norte,Amazonas
1302009,2018,4245,141.6,0.0,0.2,Itapiranga,Norte,Amazonas
1302108,2018,57555,61.1,41803.2,1.1,Japurá,Norte,Amazonas
1302207,2018,19849,156.3,17842.0,1.5,Juruá,Norte,Amazonas
1302306,2018,71756,258.3,62852.1,1.0,Jutaí,Norte,Amazonas
1302405,2018,69672,4785.1,62041.1,325.8,Lábrea,Norte,Amazonas
1302504,2018,7381,814.5,4226.9,2.0,Manacapuru,Norte,Amazonas
1302553,2018,4001,500.9,3104.4,0.5,Manaquiri,Norte,Amazonas
1302603,2018,11473,1263.0,6975.4,1.4,Manaus,Norte,Amazonas
1302702,2018,48689,2092.6,41595.5,81.6,Manicoré,Norte,Amazonas
1302801,2018,17221,123.4,12782.1,1.2,Maraã,Norte,Amazonas
1302900,2018,40090,1432.7,36197.3,6.7,Maués,Norte,Amazonas
1303007,2018,14132,499.6,11538.7,5.0,Nhamundá,Norte,Amazonas
1303106,2018,5625,440.2,4440.6,2.1,Nova Olinda do Norte,Norte,Amazonas
1303205,2018,38114,124.1,32858.7,0.7,Novo Airão,Norte,Amazonas
1303304,2018,41452,1477.8,37577.8,141.5,Novo Aripuanã,Norte,Amazonas
1303403,2018,5958,986.5,1079.1,2.8,Parintins,Norte,Amazonas
1303502,2018,42877,284.7,38716.5,8.6,Pauini,Norte,Amazonas
1303536,2018,25568,777.5,14390.6,6.2,Presidente Figueiredo,Norte,Amazonas
1303569,2018,5838,585.4,1734.6,1.9,Rio Preto da Eva,Norte,Amazonas
1303601,2018,64130,220.5,51664.4,0.8,Santa Isabel do Rio Negro,Norte,Amazonas
1303700,2018,12737,142.6,7076.9,0.5,Santo Antônio do Içá,Norte,Amazonas
1303809,2018,112476,1211.1,46249.1,1.9,São Gabriel da Cachoeira,Norte,Amazonas
1303908,2018,20467,184.4,9512.9,0.2,São Paulo de Olivença,Norte,Amazonas
1303957,2018,10776,222.0,7647.7,0.7,São Sebastião do Uatumã,Norte,Amazonas
1304005,2018,3758,439.3,1416.2,0.7,Silves,Norte,Amazonas
1304062,2018,3343,165.3,183.7,0.2,Tabatinga,Norte,Amazonas
1304104,2018,90962,353.4,83892.7,20.3,Tapauá,Norte,Amazonas
1304203,2018,24186,683.7,22106.6,8.6,Tefé,Norte,Amazonas
1304237,2018,6619,93.8,5392.6,0.1,Tonantins,Norte,Amazonas
1304260,2018,10448,270.0,9448.5,5.6,Uarini,Norte,Amazonas
1304302,2018,28012,346.0,16984.6,0.5,Urucará,Norte,Amazonas
1304401,2018,2915,97.2,127.7,0.0,Urucurituba,Norte,Amazonas
1400027,2018,28786,383.7,3735.6,12.6,Amajari,Norte,Roraima
1400050,2018,25869,821.9,0.0,4.7,Alto Alegre,Norte,Roraima
1400100,2018,5726,21.7,0.0,0.0,Boa Vista,Norte,Roraima
1400159,2018,8141,401.0,294.5,2.6,Bonfim,Norte,Roraima
1400175,2018,7715,1593.0,0.0,10.0,Cantá,Norte,Roraima
1400209,2018,47818,1177.2,12467.6,19.2,Caracaraí,Norte,Roraima
1400233,2018,12120,1051.2,6595.4,12.2,Caroebe,Norte,Roraima
1400282,2018,14271,826.4,0.0,3.1,Iracema,Norte,Roraima
1400308,2018,12878,1917.4,0.0,19.3,Mucajaí,Norte,Roraima
1400407,2018,7003,19.5,230.9,0.0,Normandia,Norte,Roraima
1400456,2018,8083,76.7,0.0,0.0,Pacaraima,Norte,Roraima
1400472,2018,33847,1275.1,14910.9,39.2,Rorainópolis,Norte,Roraima
1400506,2018,4305,553.1,2223.2,5.1,São João da Baliza,Norte,Roraima
1400605,2018,1537,590.1,879.9,3.8,São Luiz,Norte,Roraima
1400704,2018,8117,48.3,142.5,0.0,Uiramutã,Norte,Roraima
1500107,2018,1617,696.8,444.0,0.6,Abaetetuba,Norte,Pará
1500131,2018,616,567.7,48.3,1.0,Abel Figueiredo,Norte,Pará
1500206,2018,4361,2403.0,1791.3,17.9,Acará,Norte,Pará
1500305,2018,8382,29.1,220.5,0.0,Afuá,Norte,Pará
1500347,2018,7125,4664.4,2332.7,4.7,Água Azul do Norte,Norte,Pará
1500404,2018,22286,1488.9,10866.6,20.6,Alenquer,Norte,Pará
1500503,2018,72964,1869.6,49191.6,19.6,Almeirim,Norte,Pará
1500602,2018,159540,9161.9,135599.9,435.0,Altamira,Norte,Pará
1500701,2018,6940,177.0,0.0,0.0,Anajás,Norte,Pará
1500800,2018,185,87.3,79.3,0.0,Ananindeua,Norte,Pará
1500859,2018,11910,2601.9,4820.4,60.2,Anapu,Norte,Pará
1500909,2018,1100,728.8,94.5,0.0,Augusto Corrêa,Norte,Pará
1500958,2018,1824,1561.5,234.0,3.8,Aurora do Pará,Norte,Pará
1501006,2018,17089,1318.8,12087.4,21.9,Aveiro,Norte,Pará
1501105,2018,4403,210.0,1152.1,0.9,Bagre,Norte,Pará
1501204,2018,3768,1623.4,1394.5,10.4,Baião,Norte,Pará
1501253,2018,2964,2194.7,706.8,1.6,Bannach,Norte,Pará
1501303,2018,1316,334.0,417.6,0.8,Barcarena,Norte,Pará
1501402,2018,1070,250.7,230.9,0.9,Belém,Norte,Pará
1501451,2018,4399,832.2,2961.3,2.8,Belterra,Norte,Pará
1501501,2018,189,125.4,55.3,0.3,Benevides,Norte,Pará
1501576,2018,2827,1782.3,881.1,7.5,Bom Jesus do Tocantins,Norte,Pará
1501600,2018,590,544.0,45.6,0.0,Bonito,Norte,Pará
1501709,2018,2107,1724.8,45.7,0.3,Bragança,Norte,Pará
1501725,2018,6368,2690.2,2940.7,19.8,Brasil Novo,Norte,Pará
1501758,2018,1292,1070.9,164.6,1.0,Brejo Grande do Araguaia,Norte,Pará
1501782,2018,3953,2831.1,858.1,9.8,Breu Branco,Norte,Pará
1501808,2018,9572,544.7,4317.5,0.5,Breves,Norte,Pará
1501907,2018,1010,666.6,272.3,0.9,Bujaru,Norte,Pará
1501956,2018,2465,1496.5,310.4,19.1,Cachoeira do Piriá,Norte,Pará
1502004,2018,3115,73.7,303.5,0.2,Cachoeira do Arari,Norte,Pará
1502103,2018,3090,1118.5,587.9,1.1,Cametá,Norte,Pará
1502152,2018,3156,1745.1,1296.4,1.0,Canaã dos Carajás,Norte,Pará
1502202,2018,619,518.5,33.0,0.1,Capanema,Norte,Pará
1502301,2018,2924,2576.2,223.3,1.5,Capitão Poço,Norte,Pará
1502400,2018,1034,906.2,126.7,0.4,Castanhal,Norte,Pará
1502509,2018,13116,99.5,293.1,0.0,Chaves,Norte,Pará
1502608,2018,612,90.7,132.8,0.0,Colares,Norte,Pará
1502707,2018,5847,3092.3,669.6,3.2,Conceição do Araguaia,Norte,Pará
1502756,2018,695,613.4,79.4,0.5,Concórdia do Pará,Norte,Pará
1502764,2018,17105,7367.8,8301.2,30.1,Cumaru do Norte,Norte,Pará
1502772,2018,2375,2061.7,242.9,0.9,Curionópolis,Norte,Pará
1502806,2018,3626,203.5,0.0,0.1,Curralinho,Norte,Pará
1502855,2018,1430,357.5,271.7,5.5,Curuá,Norte,Pará
1502905,2018,675,274.6,330.4,1.1,Curuçá,Norte,Pará
1502939,2018,5296,3499.9,1004.0,10.7,Dom Eliseu,Norte,Pará
1502954,2018,2968,2754.8,201.0,4.1,Eldorado do Carajás,Norte,Pará
1503002,2018,11794,249.7,10755.3,3.3,Faro,Norte,Pará
1503044,2018,3454,1922.0,308.9,1.4,Floresta do Araguaia,Norte,Pará
1503077,2018,1610,1436.7,121.6,1.0,Garrafão do Norte,Norte,Pará
1503093,2018,7048,3907.6,2599.4,22.0,Goianésia do Pará,Norte,Pará
1503101,2018,8550,118.8,1981.6,3.0,Gurupá,Norte,Pará
1503200,2018,789,688.5,91.7,0.0,Igarapé-Açu,Norte,Pará
1503309,2018,2004,482.2,917.7,1.2,Igarapé-Miri,Norte,Pará
1503408,2018,476,327.7,116.3,0.1,Inhangapi,Norte,Pará
1503457,2018,5245,2786.5,699.6,13.1,Ipixuna do Pará,Norte,Pará
1503507,2018,1387,1216.6,144.8,0.3,Irituia,Norte,Pará
1503606,2018,62095,5664.9,50137.5,98.6,Itaituba,Norte,Pará
1503705,2018,7901,4913.4,2773.0,32.9,Itupiranga,Norte,Pará
1503754,2018,53397,1600.0,44949.4,52.6,Jacareacanga,Norte,Pará
1503804,2018,2013,1478.3,269.8,2.7,Jacundá,Norte,Pará
1503903,2018,8308,1205.0,3519.9,5.4,Juruti,Norte,Pará
1504000,2018,1494,62.0,0.0,0.0,Limoeiro do Ajuru,Norte,Pará
1504059,2018,471,449.9,19.7,0.0,Mãe do Rio,Norte,Pará
1504109,2018,326,163.8,131.8,0.5,Magalhães Barata,Norte,Pará
1504208,2018,15161,8726.8,6078.6,51.5,Marabá,Norte,Pará
1504307,2018,860,329.6,363.0,1.2,Maracanã,Norte,Pará
1504406,2018,795,404.3,298.9,0.8,Marapanim,Norte,Pará
1504422,2018,103,65.9,29.9,0.0,Marituba,Norte,Pará
1504455,2018,8272,2254.4,4971.0,63.7,Medicilândia,Norte,Pará
1504505,2018,6781,165.7,4533.8,1.7,Melgaço,Norte,Pará
1504604,2018,872,493.6,123.4,0.3,Mocajuba,Norte,Pará
1504703,2018,9129,4430.4,4290.6,34.7,Moju,Norte,Pará
1504802,2018,19516,4327.9,4439.4,14.5,Monte Alegre,Norte,Pará
1504901,2018,3776,100.9,380.3,0.3,Muaná,Norte,Pará
1504950,2018,2829,1571.8,636.0,4.7,Nova Esperança do Piriá,Norte,Pará
1504976,2018,1569,1163.8,167.0,3.3,Nova Ipixuna,Norte,Pará
1505007,2018,492,379.2,78.4,0.5,Nova Timboteua,Norte,Pará
1505031,2018,38183,6289.1,28179.9,194.4,Novo Progresso,Norte,Pará
1505064,2018,15432,8126.7,6058.5,172.6,Novo Repartimento,Norte,Pará
1505106,2018,28031,1944.3,16832.1,24.1,Óbidos,Norte,Pará
1505205,2018,3863,782.8,255.2,2.0,Oeiras do Pará,Norte,Pará
1505304,2018,107782,1566.6,80562.2,15.2,Oriximiná,Norte,Pará
1505403,2018,565,500.2,53.0,0.4,Ourém,Norte,Pará
1505437,2018,14357,1721.8,9462.2,9.0,Ourilândia do Norte,Norte,Pará
1505486,2018,11851,5926.6,3173.6,138.0,Pacajá,Norte,Pará
1505494,2018,985,827.5,131.6,0.8,Palestina do Pará,Norte,Pará
1505502,2018,19465,8791.7,1363.6,18.4,Paragominas,Norte,Pará
1505536,2018,6968,1327.2,5553.4,2.9,Parauapebas,Norte,Pará
1505551,2018,1674,939.3,323.0,0.4,Pau D'Arco,Norte,Pará
1505601,2018,454,363.7,54.7,0.3,Peixe-Boi,Norte,Pará
1505635,2018,3322,2928.6,295.2,4.0,Piçarra,Norte,Pará
1505650,2018,7173,2283.0,4889.8,92.9,Placas,Norte,Pará
1505700,2018,3378,52.3,425.6,0.0,Ponta de Pedras,Norte,Pará
1505809,2018,25425,2175.9,3946.0,99.8,Portel,Norte,Pará
1505908,2018,17427,1116.2,9712.8,36.1,Porto de Moz,Norte,Pará
1506005,2018,14785,1906.8,7564.1,27.2,Prainha,Norte,Pará
1506104,2018,261,179.0,21.7,0.1,Primavera,Norte,Pará
1506112,2018,326,82.1,0.0,0.2,Quatipuru,Norte,Pará
1506138,2018,3830,2663.3,446.4,0.3,Redenção,Norte,Pará
1506161,2018,4122,3414.7,571.2,7.7,Rio Maria,Norte,Pará
1506187,2018,8286,5597.2,2668.8,25.0,Rondon do Pará,Norte,Pará
1506195,2018,7025,2053.4,4884.8,52.3,Rurópolis,Norte,Pará
1506203,2018,219,33.1,91.5,0.3,Salinópolis,Norte,Pará
1506302,2018,1048,116.8,198.1,0.1,Salvaterra,Norte,Pará
1506351,2018,279,160.2,99.2,0.2,Santa Bárbara do Pará,Norte,Pará
1506401,2018,1078,0.0,0.0,0.0,Santa Cruz do Arari,Norte,Pará
1506500,2018,720,537.8,157.3,0.5,Santa Isabel do Pará,Norte,Pará
1506559,2018,1367,1250.5,39.7,0.2,Santa Luzia do Pará,Norte,Pará
1506583,2018,10351,5955.8,1826.2,17.8,Santa Maria das Barreiras,Norte,Pará
1506609,2018,460,415.8,44.2,0.1,Santa Maria do Pará,Norte,Pará
1506708,2018,11609,7251.6,3484.1,13.0,Santana do Araguaia,Norte,Pará
1506807,2018,22890,4804.5,8234.4,38.9,Santarém,Norte,Pará
1506906,2018,230,148.8,65.9,0.2,Santarém Novo,Norte,Pará
1507003,2018,540,325.1,111.2,0.0,Santo Antônio do Tauá,Norte,Pará
1507102,2018,752,234.6,195.1,0.5,São Caetano de Odivelas,Norte,Pará
1507151,2018,1397,1295.7,100.2,1.2,São Domingos do Araguaia,Norte,Pará
1507201,2018,1686,1355.2,270.8,0.9,São Domingos do Capim,Norte,Pará
1507300,2018,84253,18733.9,56963.4,293.7,São Félix do Xingu,Norte,Pará
1507409,2018,480,418.1,60.5,0.1,São Francisco do Pará,Norte,Pará
1507458,2018,3181,2503.5,328.9,1.0,São Geraldo do Araguaia,Norte,Pará
1507466,2018,197,110.2,73.8,0.6,São João da Ponta,Norte,Pará
1507474,2018,703,210.6,0.0,0.9,São João de Pirabas,Norte,Pará
1507508,2018,1288,940.3,153.7,4.2,São João do Araguaia,Norte,Pará
1507607,2018,1117,890.7,178.9,0.7,São Miguel do Guamá,Norte,Pará
1507706,2018,1636,124.0,0.0,0.0,São Sebastião da Boa Vista,Norte,Pará
1507755,2018,1300,1166.1,121.9,2.5,Sapucaia,Norte,Pará
1507805,2018,14389,1092.3,8026.4,52.1,Senador José Porfírio,Norte,Pará
1507904,2018,3528,35.3,125.7,0.1,Soure,Norte,Pará
1507953,2018,4451,2285.7,1690.8,14.3,Tailândia,Norte,Pará
1507961,2018,209,172.3,36.7,0.3,Terra Alta,Norte,Pará
1507979,2018,1900,361.6,600.5,1.6,Terra Santa,Norte,Pará
1508001,2018,5169,3007.8,1658.3,17.0,Tomé-Açu,Norte,Pará
1508035,2018,858,469.3,5.1,0.2,Tracuateua,Norte,Pará
1508050,2018,11997,1463.4,7819.3,56.2,Trairão,Norte,Pará
1508084,2018,2513,2295.6,209.8,1.9,Tucumã,Norte,Pará
1508100,2018,2095,832.9,779.3,17.2,Tucuruí,Norte,Pará
1508126,2018,5122,3546.4,0.0,6.6,Ulianópolis,Norte,Pará
1508159,2018,10794,3488.2,7265.0,84.4,Uruará,Norte,Pará
1508209,2018,536,219.3,138.9,0.1,Vigia,Norte,Pará
1508308,2018,4971,3484.0,361.0,4.9,Viseu,Norte,Pará
1508357,2018,3136,1996.2,419.9,4.5,Vitória do Xingu,Norte,Pará
1508407,2018,3793,3379.8,311.0,0.9,Xinguara,Norte,Pará
1600055,2018,7762,72.7,5037.3,0.2,Serra do Navio,Norte,Amapá
1600105,2018,9186,109.8,0.0,0.0,Amapá,Norte,Amapá
1600154,2018,9495,246.9,4832.4,2.4,Pedra Branca do Amapari,Norte,Amapá
1600204,2018,14283,194.3,4669.4,2.0,Calçoene,Norte,Amapá
1600212,2018,2117,187.2,63.1,0.6,Cutias,Norte,Amapá
1600238,2018,5047,144.0,1487.6,0.4,Ferreira Gomes,Norte,Amapá
1600253,2018,1704,95.3,379.4,2.1,Itaubal,Norte,Amapá
1600279,2018,30974,200.5,24989.8,1.9,Laranjal do Jari,Norte,Amapá
1600303,2018,6419,415.3,887.1,3.8,Macapá,Norte,Amapá
1600402,2018,13140,129.2,9855.3,4.7,Mazagão,Norte,Amapá
1600501,2018,22642,216.7,8685.1,2.4,Oiapoque,Norte,Amapá
1600535,2018,4407,365.2,2661.6,1.0,Porto Grande,Norte,Amapá
1600550,2018,4965,83.8,260.6,0.2,Pracuúba,Norte,Amapá
1600600,2018,1578,76.3,466.0,0.6,Santana,Norte,Amapá
1600709,2018,6718,326.8,0.0,1.7,Tartarugalzinho,Norte,Amapá
1600808,2018,2481,209.6,1125.6,1.4,Vitória do Jari,Norte,Amapá
1700251,2018,1900,9.9,45.8,0.0,Abreulândia,Norte,Tocantins
1700301,2018,236,108.9,20.7,0.1,Aguiarnópolis,Norte,Tocantins
1700350,2018,1585,0.0,0.0,0.0,Aliança do Tocantins,Norte,Tocantins
1700400,2018,4041,0.0,0.0,0.0,Almas,Norte,Tocantins
1700707,2018,1216,0.0,0.0,0.0,Alvorada,Norte,Tocantins
1701002,2018,1587,1167.1,174.5,1.1,Ananás,Norte,Tocantins
1701051,2018,453,201.9,28.5,1.6,Angico,Norte,Tocantins
1701101,2018,1166,0.0,0.0,0.0,Aparecida do Rio Negro,Norte,Tocantins
1701309,2018,1180,1021.4,129.9,1.0,Aragominas,Norte,Tocantins
1701903,2018,2786,64.9,402.8,0.4,Araguacema,Norte,Tocantins
1702000,2018,5183,0.0,80.5,0.0,Araguaçu,Norte,Tocantins
1702109,2018,4019,2697.5,400.0,0.2,Araguaína,Norte,Tocantins
1702158,2018,838,744.1,66.0,0.2,Araguanã,Norte,Tocantins
1702208,2018,2642,1839.8,193.2,2.7,Araguatins,Norte,Tocantins
1702307,2018,1558,1468.6,65.4,0.2,Arapoema,Norte,Tocantins
1702406,2018,5827,0.0,12.9,0.0,Arraias,Norte,Tocantins
1702554,2018,397,383.0,13.5,0.0,Augustinópolis,Norte,Tocantins
1702703,2018,756,0.0,1.5,0.0,Aurora do Tocantins,Norte,Tocantins
1702901,2018,150,140.2,9.8,0.1,Axixá do Tocantins,Norte,Tocantins
1703008,2018,1796,3.5,0.0,0.0,Babaçulândia,Norte,Tocantins
1703057,2018,1548,1500.4,47.4,0.0,Bandeirantes do Tocantins,Norte,Tocantins
1703073,2018,1112,0.0,0.0,0.0,Barra do Ouro,Norte,Tocantins
1703107,2018,715,0.0,0.1,0.0,Barrolândia,Norte,Tocantins
1703206,2018,930,895.1,20.8,0.0,Bernardo Sayão,Norte,Tocantins
1703305,2018,1338,7.5,6.9,0.0,Bom Jesus do Tocantins,Norte,Tocantins
1703602,2018,643,219.3,4.6,0.1,Brasilândia do Tocantins,Norte,Tocantins
1703701,2018,1731,0.0,0.0,0.0,Brejinho de Nazaré,Norte,Tocantins
1703800,2018,250,214.1,1.1,0.0,Buriti do Tocantins,Norte,Tocantins
1703826,2018,354,110.9,35.8,0.0,Cachoeirinha,Norte,Tocantins
1703842,2018,3266,0.1,1.5,0.0,Campos Lindos,Norte,Tocantins
1703867,2018,1130,0.0,0.0,0.0,Cariri do Tocantins,Norte,Tocantins
1703883,2018,340,308.0,32.0,0.0,Carmolândia,Norte,Tocantins
1703891,2018,194,131.3,0.6,0.0,Carrasco Bonito,Norte,Tocantins
1703909,2018,1697,309.1,274.8,0.2,Caseara,Norte,Tocantins
1704105,2018,1967,0.0,0.0,0.0,Centenário,Norte,Tocantins
1704600,2018,661,2.1,10.0,0.2,Chapada de Areia,Norte,Tocantins
1705102,2018,1655,0.0,0.0,0.0,Chapada da Natividade,Norte,Tocantins
1705508,2018,847,663.1,4.0,0.0,Colinas do Tocantins,Norte,Tocantins
1705557,2018,211,0.0,16.6,0.0,Combinado,Norte,Tocantins
1705607,2018,2519,0.0,0.0,0.0,Conceição do Tocantins,Norte,Tocantins
1706001,2018,1591,235.1,83.7,1.0,Couto Magalhães,Norte,Tocantins
1706100,2018,1854,0.0,1.1,0.0,Cristalândia,Norte,Tocantins
1706258,2018,990,0.0,0.0,0.0,Crixás do Tocantins,Norte,Tocantins
1706506,2018,1649,108.4,26.1,0.0,Darcinópolis,Norte,Tocantins
1707009,2018,3240,0.0,4.7,0.0,Dianópolis,Norte,Tocantins
1707108,2018,2355,18.5,57.3,0.0,Divinópolis do Tocantins,Norte,Tocantins
1707207,2018,3772,68.5,75.5,0.4,Dois Irmãos do Tocantins,Norte,Tocantins
1707306,2018,3435,46.8,233.6,1.6,Dueré,Norte,Tocantins
1707405,2018,505,218.6,9.5,0.2,Esperantina,Norte,Tocantins
1707553,2018,385,0.0,0.0,0.0,Fátima,Norte,Tocantins
1707652,2018,1935,0.0,0.0,0.0,Figueirópolis,Norte,Tocantins
1707702,2018,1998,0.0,0.0,0.0,Filadélfia,Norte,Tocantins
1708205,2018,13453,205.4,822.2,2.3,Formoso do Araguaia,Norte,Tocantins
1708254,2018,624,402.6,1.8,0.0,Fortaleza do Tabocão,Norte,Tocantins
1708304,2018,1805,104.9,47.0,0.1,Goianorte,Norte,Tocantins
1709005,2018,6450,0.0,0.0,0.0,Goiatins,Norte,Tocantins
1709302,2018,2278,1036.8,160.5,0.2,Guaraí,Norte,Tocantins
1709500,2018,1843,0.0,0.0,0.0,Gurupi,Norte,Tocantins
1709807,2018,818,0.0,0.0,0.0,Ipueiras,Norte,Tocantins
1710508,2018,3072,0.0,0.0,0.0,Itacajá,Norte,Tocantins
1710706,2018,745,367.4,56.6,0.5,Itaguatins,Norte,Tocantins
1710904,2018,1250,0.0,0.0,0.0,Itapiratins,Norte,Tocantins
1711100,2018,977,932.0,45.0,0.3,Itaporã do Tocantins,Norte,Tocantins
1711506,2018,2184,0.0,10.8,0.0,Jaú do Tocantins,Norte,Tocantins
1711803,2018,482,211.0,12.4,0.0,Juarina,Norte,Tocantins
1711902,2018,10588,287.0,1950.3,0.9,Lagoa da Confusão,Norte,Tocantins
1711951,2018,917,0.0,0.0,0.0,Lagoa do Tocantins,Norte,Tocantins
1712009,2018,324,0.0,0.0,0.0,Lajeado,Norte,Tocantins
1712157,2018,524,0.0,8.5,0.0,Lavandeira,Norte,Tocantins
1712405,2018,5769,0.0,3.5,0.0,Lizarda,Norte,Tocantins
1712454,2018,281,157.2,19.9,0.7,Luzinópolis,Norte,Tocantins
1712504,2018,2096,166.9,169.3,0.0,Marianópolis do Tocantins,Norte,Tocantins
1712702,2018,9665,0.0,261.7,0.0,Mateiros,Norte,Tocantins
1712801,2018,741,144.2,62.5,0.2,Maurilândia do Tocantins,Norte,Tocantins
1713205,2018,2663,0.0,0.0,0.0,Miracema do Tocantins,Norte,Tocantins
1713304,2018,1036,319.1,8.4,0.4,Miranorte,Norte,Tocantins
1713601,2018,3635,0.0,0.3,0.0,Monte do Carmo,Norte,Tocantins
1713700,2018,1096,2.2,9.8,1.2,Monte Santo do Tocantins,Norte,Tocantins
1713809,2018,751,59.1,21.6,0.1,Palmeiras do Tocantins,Norte,Tocantins
1713957,2018,1193,960.4,206.4,0.5,Muricilândia,Norte,Tocantins
1714203,2018,3260,0.0,0.0,0.0,Natividade,Norte,Tocantins
1714302,2018,398,284.1,30.8,0.1,Nazaré,Norte,Tocantins
1714880,2018,1573,799.1,14.9,0.0,Nova Olinda,Norte,Tocantins
1715002,2018,518,0.0,0.0,0.0,Nova Rosalândia,Norte,Tocantins
1715101,2018,2686,0.0,0.0,0.0,Novo Acordo,Norte,Tocantins
1715150,2018,201,0.0,43.9,0.0,Novo Alegre,Norte,Tocantins
1715259,2018,1321,0.0,3.0,0.0,Novo Jardim,Norte,Tocantins
1715507,2018,207,0.0,0.0,0.0,Oliveira de Fátima,Norte,Tocantins
1715705,2018,2654,103.7,13.1,0.0,Palmeirante,Norte,Tocantins
1715754,2018,1710,0.0,5.0,0.0,Palmeirópolis,Norte,Tocantins
1716109,2018,1274,0.0,0.2,0.0,Paraíso do Tocantins,Norte,Tocantins
1716208,2018,11321,0.0,9.5,0.0,Paranã,Norte,Tocantins
1716307,2018,1381,1133.0,130.8,0.2,Pau D'Arco,Norte,Tocantins
1716505,2018,2021,28.0,23.9,0.2,Pedro Afonso,Norte,Tocantins
1716604,2018,5315,0.0,0.0,0.0,Peixe,Norte,Tocantins
1716653,2018,1213,845.9,50.0,0.0,Pequizeiro,Norte,Tocantins
1716703,2018,995,754.5,19.7,0.0,Colméia,Norte,Tocantins
1717008,2018,1567,0.0,0.0,0.0,Pindorama do Tocantins,Norte,Tocantins
1717206,2018,1374,1101.3,197.8,0.7,Piraquê,Norte,Tocantins
1717503,2018,10035,34.9,1668.4,0.0,Pium,Norte,Tocantins
1717800,2018,1818,0.0,2.2,0.0,Ponte Alta do Bom Jesus,Norte,Tocantins
1717909,2018,6534,0.0,0.0,0.0,Ponte Alta do Tocantins,Norte,Tocantins
1718006,2018,505,0.0,0.0,0.0,Porto Alegre do Tocantins,Norte,Tocantins
1718204,2018,4472,0.0,0.0,0.0,Porto Nacional,Norte,Tocantins
1718303,2018,291,232.1,20.1,0.4,Praia Norte,Norte,Tocantins
1718402,2018,774,342.3,101.0,0.0,Presidente Kennedy,Norte,Tocantins
1718451,2018,403,0.0,0.0,0.0,Pugmil,Norte,Tocantins
1718501,2018,2230,41.7,87.4,0.0,Recursolândia,Norte,Tocantins
